name,type_code,type,place,district,state,latitude,longitude,source_id,village_id
Chass,SCE,Sub-centre,"Dodi Bk., SINNAR",Nashik,MAHARASHTRA,19.778040000117034,74.10963000019844,4194,183649
Take Deogaon,SCE,Sub-centre,"Take Deogaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.780675999918646,73.47105400067281,4197,183855
Dubere,SCE,Sub-centre,"Dhondvirnagar, SINNAR",Nashik,MAHARASHTRA,19.78897999969682,74.01534000008073,4200,183647
Paste,SCE,Sub-centre,"Dhondvirnagar, SINNAR",Nashik,MAHARASHTRA,19.78897999969682,74.01534000008073,4201,183647
Panchale,SCE,Sub-centre,"Dhondvirnagar, SINNAR",Nashik,MAHARASHTRA,19.789000000381698,74.01596000022184,4202,183647
Pangari Budruk,SCE,Sub-centre,"Dhondvirnagar, SINNAR",Nashik,MAHARASHTRA,19.789009999877912,74.01537000021796,4203,183647
Wadangali,SCE,Sub-centre,"Suregaon, SINNAR",Nashik,MAHARASHTRA,19.789009999877912,74.1536999996661,4204,183720
Pandhurli,SCE,Sub-centre,"Agas Khind, SINNAR",Nashik,MAHARASHTRA,19.811950000046554,73.83681000000277,4216,183624
Gonde Dumala,SCE,Sub-centre,"Gondedumala, IGATPURI",Nashik,MAHARASHTRA,19.82957200013278,73.67546400055554,4223,183007
Sawargaon junnar,SCE,Sub-centre,"Shevgedang, IGATPURI",Nashik,MAHARASHTRA,19.833500000232267,73.54724999959045,4227,183050
Murambi,SCE,Sub-centre,"Murambi, IGATPURI",Nashik,MAHARASHTRA,19.84348299953174,73.64773400037316,4233,183030
Wavi 1,SCE,Sub-centre,"Shaha, SINNAR",Nashik,MAHARASHTRA,19.85088999966886,74.26389000064964,4235,183710
Wavi 2,SCE,Sub-centre,"Shaha, SINNAR",Nashik,MAHARASHTRA,19.85088999966886,74.26389000064964,4236,183710
Shaha,SCE,Sub-centre,"Shaha, SINNAR",Nashik,MAHARASHTRA,19.850900000342516,74.26389999979706,4237,183710
Pathare Budruk,SCE,Sub-centre,"Shaha, SINNAR",Nashik,MAHARASHTRA,19.850919999998037,74.26391999988854,4238,183710
Modale,SCE,Sub-centre,"Modale, IGATPURI",Nashik,MAHARASHTRA,19.855435999624305,73.62124199992485,4240,259713
Rahuri,SCE,Sub-centre,"Rahuri, NASHIK",Nashik,MAHARASHTRA,19.858950000206463,73.84484699957605,4243,183411
Alwand,SCE,Sub-centre,"Bhilmal, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.8854899995412,73.53364000021656,4255,183839
Amboli,SCE,Sub-centre,"Bhilmal, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.8854899995412,73.53364000021656,4256,183839
Zarwad bk,SCE,Sub-centre,"Bhilmal, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.885500000566992,73.5336500002623,4257,183839
Samundi,SCE,Sub-centre,"Bhilmal, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.885509999902602,73.5336599994097,4258,183839
Torangan Trambak,SCE,Sub-centre,"Bhilmal, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.885520000082355,73.53367000035377,4259,183839
Pimpari,SCE,Sub-centre,"Gulvanch, SINNAR",Nashik,MAHARASHTRA,19.885827999902958,74.09022600019263,4260,183655
Bhilmal,SCE,Sub-centre,"Bhilmal, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.90652000050982,73.55057900062485,4269,183839
Wadaj,SCE,Sub-centre,"Metghar Killa, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.91229999973578,73.51476099991729,4272,183832
Yedgaon,SCE,Sub-centre,"Anjanneri, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.93298999932497,73.59592599928637,4278,183791
Vadholi,SCE,Sub-centre,"Vadholi, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.937402999796895,73.60870499953026,4279,183862
Aane,SCE,Sub-centre,"Vadangali, SINNAR",Nashik,MAHARASHTRA,19.948960000639588,74.13555399948585,4284,183724
Kale,SCE,Sub-centre,"Kachurli, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.95445000038559,73.48268800017074,4286,183818
Ghodegaon,SCE,Sub-centre,"Deolane, YEVLA",Nashik,MAHARASHTRA,19.956893000380123,74.60783400027775,4289,183891
Ranwad,SCE,Sub-centre,"Chandgiri, NASHIK",Nashik,MAHARASHTRA,19.962290000186623,73.86847000019579,4291,183369
Palse,SCE,Sub-centre,"Chandgiri, NASHIK",Nashik,MAHARASHTRA,19.96419000034688,73.87048999955437,4292,183369
Naigaon,SCE,Sub-centre,"Chandgiri, NASHIK",Nashik,MAHARASHTRA,19.964199999771697,73.87005000023665,4293,183369
Jakhori,SCE,Sub-centre,"Chandgiri, NASHIK",Nashik,MAHARASHTRA,19.964199999771697,73.87050000049842,4294,183369
Chincholi,SCE,Sub-centre,"Chandgiri, NASHIK",Nashik,MAHARASHTRA,19.9642100000402,73.87050999964585,4295,183369
Pimpalgaon (G),SCE,Sub-centre,"Bramhanwade, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.998819999891474,73.53117999974361,4308,183799
Anjanneri,SCE,Sub-centre,"Bramhanwade, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.998850000013636,73.53120999988084,4309,183799
Mukhed,SCE,Sub-centre,"Mukhed, YEVLA",Nashik,MAHARASHTRA,20.00749299975909,74.32282100054242,4311,183923
Saykheda,SCE,Sub-centre,"Saikhede, NIPHAD",Nashik,MAHARASHTRA,20.014231000660807,74.00797800000186,4313,183520
Deshmane,SCE,Sub-centre,"Chichodi Bk., YEVLA",Nashik,MAHARASHTRA,20.025990000272444,74.42970000003491,4319,183890
Patoda,SCE,Sub-centre,"Chichodi Bk., YEVLA",Nashik,MAHARASHTRA,20.025990000272444,74.42970000003491,4320,183890
Katarni,SCE,Sub-centre,"Chichodi Bk., YEVLA",Nashik,MAHARASHTRA,20.026010000557868,74.42972000012638,4321,183890
Vikharni,SCE,Sub-centre,"Chichodi Bk., YEVLA",Nashik,MAHARASHTRA,20.026010000557868,74.42972000012638,4322,183890
Jalgaon Neur,SCE,Sub-centre,"Chichodi Bk., YEVLA",Nashik,MAHARASHTRA,20.026029999996734,74.42974000021789,4323,183890
Goverdhan,SCE,Sub-centre,"Govardhan, NASHIK",Nashik,MAHARASHTRA,20.031449000478055,73.69629500044132,4324,183385
Rui,SCE,Sub-centre,"Deogaon, NIPHAD",Nashik,MAHARASHTRA,20.033419999943693,74.27467000055307,4326,183453
Vinchur 1,SCE,Sub-centre,"Deogaon, NIPHAD",Nashik,MAHARASHTRA,20.033460000308924,74.27470999983774,4327,183453
Khedlezungei,SCE,Sub-centre,"Deogaon, NIPHAD",Nashik,MAHARASHTRA,20.033469999554665,74.27471999988346,4328,183453
Koture,SCE,Sub-centre,"Kurudgaon, NIPHAD",Nashik,MAHARASHTRA,20.03660000057893,74.09954999990374,4332,183479
Niphad 1,SCE,Sub-centre,"Kurudgaon, NIPHAD",Nashik,MAHARASHTRA,20.03660000057893,74.09954999990374,4333,183479
Niphad 2,SCE,Sub-centre,"Kurudgaon, NIPHAD",Nashik,MAHARASHTRA,20.03660000057893,74.09954999990374,4334,183479
Chatori,SCE,Sub-centre,"Gondegaon, NIPHAD",Nashik,MAHARASHTRA,20.042850000028444,74.032199999948,4336,183455
Tamaswadi,SCE,Sub-centre,"Gondegaon, NIPHAD",Nashik,MAHARASHTRA,20.042880000190312,74.03223000008524,4337,183455
Naryangaon (kherwadi),SCE,Sub-centre,"Narayangaon, NIPHAD",Nashik,MAHARASHTRA,20.05233999941469,73.98173999999678,4339,183471
Muje Sukhene,SCE,Sub-centre,"Mauje Sukene, NIPHAD",Nashik,MAHARASHTRA,20.073897000281008,74.01396199970625,4343,183488
Kasbe Sukhene 1,SCE,Sub-centre,"Kasabe Sukene, NIPHAD",Nashik,MAHARASHTRA,20.073970000088618,74.03056899985353,4344,183465
Girnare,SCE,Sub-centre,"Girnare, NASHIK",Nashik,MAHARASHTRA,20.074341000146063,73.6609790007724,4345,183384
Dhondegaon,SCE,Sub-centre,"Dhondegaon, NASHIK",Nashik,MAHARASHTRA,20.078549000102907,73.61388200039411,4346,183374
Vele,SCE,Sub-centre,"Shivaji Nagar, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.08552900076877,73.55057900062485,4350,183853
Berwal,SCE,Sub-centre,"Shirasgaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.090090000290267,73.40226000022034,4352,183851
Harsul,SCE,Sub-centre,"Shirasgaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.090090000290267,73.40226000022034,4353,183851
Kharwal,SCE,Sub-centre,"Shirasgaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.090100000145732,73.40227000026607,4354,183851
Kharshet,SCE,Sub-centre,"Shirasgaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.09011000000057,73.40228000031182,4355,183851
Kalamuste,SCE,Sub-centre,"Shirasgaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.09011000000057,73.40228000031182,4356,183851
Nachlondi,SCE,Sub-centre,"Shirasgaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.090119999854764,73.40229000035754,4357,183851
Chinch Ohol,SCE,Sub-centre,"Shirasgaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.090119999854764,73.40229000035754,4358,183851
Ambedindori,SCE,Sub-centre,"Janori, DINDORI",Nashik,MAHARASHTRA,20.09638000010658,73.88398000017598,4359,182898
Korhate,SCE,Sub-centre,"Janori, DINDORI",Nashik,MAHARASHTRA,20.09639999985733,73.88400000026749,4360,182898
Khadak Sukene,SCE,Sub-centre,"Janori, DINDORI",Nashik,MAHARASHTRA,20.09645000048849,73.88404999959786,4361,182898
Navedhagur,SCE,Sub-centre," June Dhagur, DINDORI",Nashik,MAHARASHTRA,20.101149000679595,73.71542200043768,4362,182883
Shivdi,SCE,Sub-centre,"Shivadi, NIPHAD",Nashik,MAHARASHTRA,20.119857999667854,74.12619799998767,4368,183526
Thanapada,SCE,Sub-centre,"Thanapada, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.12022100013977,73.40034000042085,4370,183859
Dhamode,SCE,Sub-centre,"Mamdapur, YEVLA",Nashik,MAHARASHTRA,20.137300000191054,74.59752000052966,4379,183920
Mamdapur,SCE,Sub-centre,"Mamdapur, YEVLA",Nashik,MAHARASHTRA,20.137309999559676,74.59752999967708,4380,183920
Nagarsul,SCE,Sub-centre,"Mamdapur, YEVLA",Nashik,MAHARASHTRA,20.137309999559676,74.59752999967708,4381,183920
Sakore mig,SCE,Sub-centre,"Sakore, NIPHAD",Nashik,MAHARASHTRA,20.147726000028836,73.94259499970124,4392,183516
Khadak malegaon,SCE,Sub-centre,"Bramhangaon Vanas, NIPHAD",Nashik,MAHARASHTRA,20.15610999993838,74.13321000026215,4399,183438
Lasalgaon 1,SCE,Sub-centre,"Vaki Kh, CHANDVAD",Nashik,MAHARASHTRA,20.175069999643817,74.27477000011217,4402,182812
Takali v,SCE,Sub-centre,"Vaki Kh, CHANDVAD",Nashik,MAHARASHTRA,20.175079999965995,74.27478000015793,4403,182812
Deodongara,SCE,Sub-centre,"Deodongara, TRIMBAKESHWAR",Nashik,MAHARASHTRA,20.182649999966284,73.32960400042764,4405,183803
Bhaygaon,SCE,Sub-centre,"Kohor, PEINT",Nashik,MAHARASHTRA,20.193433000115395,73.59180200000529,4408,183589
Nimbale,SCE,Sub-centre,"Nimbale, CHANDVAD",Nashik,MAHARASHTRA,20.229299999998823,74.31768800005949,4426,182776
Astane,SCE,Sub-centre,"Rapali, CHANDVAD",Nashik,MAHARASHTRA,20.236889999896942,74.39740000050763,4432,182814
Kaulane,SCE,Sub-centre,"Rapali, CHANDVAD",Nashik,MAHARASHTRA,20.236900000463006,74.39740999965505,4433,182814
Tinghri,SCE,Sub-centre,"Rapali, CHANDVAD",Nashik,MAHARASHTRA,20.236900000463006,74.39740999965505,4434,182814
Chikhalohol,SCE,Sub-centre,"Rapali, CHANDVAD",Nashik,MAHARASHTRA,20.236920000750317,74.39742999974652,4435,182814
Khadakozar,SCE,Sub-centre,"Gurhale, CHANDVAD",Nashik,MAHARASHTRA,20.23898900051157,74.12729900035268,4438,182766
Vare,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.244279999984496,73.81657999999155,4439,182904
Nalwadi,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.244300000164746,73.81660000008301,4440,182904
Dindori 1,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.244300000164746,73.81660000008301,4441,182904
Dindori 2,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.244300000164746,73.81660000008301,4442,182904
Nilwandi,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.24431000025392,73.81661000012876,4443,182904
Valkhed,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.24431000025392,73.81661000012876,4444,182904
Koshimbe,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.24431000025392,73.81661000012876,4445,182904
madakijamb,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.24431999949963,73.81662000017452,4446,182904
Ozar Khed,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.24431999949963,73.81662000017452,4447,182904
Pimperkhed,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.244330000430313,73.81663000022024,4448,182904
Vani Khurd,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.24433999967473,73.816640000266,4449,182904
Ahiwantwadi,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.24433999967473,73.816640000266,4450,182904
Peint 2,SCE,Sub-centre,"Peint, PEINT",Nashik,MAHARASHTRA,20.258482000429645,73.50917700024598,4456,183605
Mokbhangi,SCE,Sub-centre,"Tisgaon, DINDORI",Nashik,MAHARASHTRA,20.263210000797933,73.95471000032147,4458,182964
Khedgaon,SCE,Sub-centre,"Tisgaon, DINDORI",Nashik,MAHARASHTRA,20.263210000797933,73.95471000032147,4459,182964
Khedgaon,SCE,Sub-centre,"Tisgaon, DINDORI",Nashik,MAHARASHTRA,20.263210000797933,73.95471000032147,4460,182964
Tisgaon,SCE,Sub-centre,"Tisgaon, DINDORI",Nashik,MAHARASHTRA,20.263210000797933,73.95471000032147,4461,182964
Rajapur,SCE,Sub-centre,"Tisgaon, DINDORI",Nashik,MAHARASHTRA,20.263210000797933,73.95471000032147,4462,182964
Rajapur,SCE,Sub-centre,"Tisgaon, DINDORI",Nashik,MAHARASHTRA,20.263210000797933,73.95471000032147,4463,182964
Varkheda,SCE,Sub-centre,"Tisgaon, DINDORI",Nashik,MAHARASHTRA,20.26321999966933,73.95471999946889,4464,182964
Mheluske,SCE,Sub-centre,"Kadawa Mhalungi, DINDORI",Nashik,MAHARASHTRA,20.26857800006104,73.81654200035672,4466,182904
Shingve,SCE,Sub-centre,"Shingve, CHANDVAD",Nashik,MAHARASHTRA,20.278836999432315,74.4085989998124,4475,182794
Pimpalnare,SCE,Sub-centre,"Vadner Bhairao, CHANDVAD",Nashik,MAHARASHTRA,20.282129999827777,74.03223000008524,4477,182810
Bhalur,SCE,Sub-centre,"Mandwad, NANDGAON",Nashik,MAHARASHTRA,20.285240000196346,74.58799000005588,4479,183330
Kasari,SCE,Sub-centre,"Mandwad, NANDGAON",Nashik,MAHARASHTRA,20.285240000196346,74.5880000001016,4480,183330
Pokhari,SCE,Sub-centre,"Mandwad, NANDGAON",Nashik,MAHARASHTRA,20.285260000153947,74.58800999924902,4481,183330
Kalamdari,SCE,Sub-centre,"Mandwad, NANDGAON",Nashik,MAHARASHTRA,20.28527000013181,74.58802000019307,4482,183330
Vehelgaon,SCE,Sub-centre,"Mandwad, NANDGAON",Nashik,MAHARASHTRA,20.28528000010899,74.58802999934053,4483,183330
Badgi,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.295112000346013,73.49314900023192,4489,183556
Jalgaon,SCE,Sub-centre,"Dahegaon Manmad, CHANDVAD",Nashik,MAHARASHTRA,20.297760000415998,74.4397599993398,4492,182739
Uswad,SCE,Sub-centre,"Dahegaon Manmad, CHANDVAD",Nashik,MAHARASHTRA,20.297789999612746,74.43979000037533,4493,182739
Bhuvan,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.30023000020669,73.49053999979604,4495,183556
Borvat,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.30023000020669,73.49053999979604,4496,183556
Gondegaon,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.30023000020669,73.49053999979604,4497,183556
Mhasgan,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.300240000060956,73.49054999984179,4498,183556
Kopurli Khurd,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.300240000060956,73.49054999984179,4499,183556
Ustale,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.3002499999146,73.49055999988755,4500,183556
Kumbhale,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.3002499999146,73.49055999988755,4501,183556
Karanjali,SCE,Sub-centre,"Jamale, PEINT",Nashik,MAHARASHTRA,20.300260000610127,73.49056999993329,4502,183556
Shelu,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.319840000718944,74.25789000015342,4511,182736
Mangrul,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.319850000149003,74.25790000019917,4512,182736
Bhatgaon,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.319850000149003,74.25790000019917,4513,182736
Sogras,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.319850000149003,74.25790000019917,4514,182736
Talwade,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.31986000042084,74.25790999934661,4515,182736
Devergaon,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.31986000042084,74.25790999934661,4516,182736
Talwade,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.31986000042084,74.25790999934661,4517,182736
Hatti,SCE,Sub-centre,"Chandvad, CHANDVAD",Nashik,MAHARASHTRA,20.32916699951191,74.24444399991273,4520,182736
Kondhar,SCE,Sub-centre,"Kondhar, NANDGAON",Nashik,MAHARASHTRA,20.332733999221634,74.56390400055217,4525,183321
Vani 1,SCE,Sub-centre,"Charose, DINDORI",Nashik,MAHARASHTRA,20.335580000754742,73.67512999974636,4529,182874
Vani 2,SCE,Sub-centre,"Charose, DINDORI",Nashik,MAHARASHTRA,20.335580000754742,73.67512999974636,4530,182874
Vani 3,SCE,Sub-centre,"Charose, DINDORI",Nashik,MAHARASHTRA,20.335580000754742,73.67512999974636,4531,182874
Mawadi,SCE,Sub-centre,"Charose, DINDORI",Nashik,MAHARASHTRA,20.335590000009503,73.67513999979212,4532,182874
Haste Dumala,SCE,Sub-centre,"Charose, DINDORI",Nashik,MAHARASHTRA,20.335590000009503,73.67513999979212,4533,182874
Paregaon,SCE,Sub-centre,"Charose, DINDORI",Nashik,MAHARASHTRA,20.3356100002018,73.67515999988359,4534,182874
Pandane,SCE,Sub-centre,"Charose, DINDORI",Nashik,MAHARASHTRA,20.3356100002018,73.67515999988359,4535,182874
Jogmodi,SCE,Sub-centre,"Vadabari, PEINT",Nashik,MAHARASHTRA,20.336750999137926,73.58002500039223,4536,183579
Ambaner,SCE,Sub-centre,"Ambaner, DINDORI",Nashik,MAHARASHTRA,20.362081000182325,73.86506200041697,4551,182860
Pardhadi,SCE,Sub-centre,"Birole, NANDGAON",Nashik,MAHARASHTRA,20.364810000439874,74.81366000016979,4554,183288
Jalgaon Khurd,SCE,Sub-centre,"Birole, NANDGAON",Nashik,MAHARASHTRA,20.364819999487057,74.81367000021554,4555,183288
Pimpalgaon Baswant 1,SCE,Sub-centre,"Koshimbe, DINDORI",Nashik,MAHARASHTRA,20.370159999456202,73.76940999981832,4557,182919
Pimpalgaon Baswant 2,SCE,Sub-centre,"Koshimbe, DINDORI",Nashik,MAHARASHTRA,20.370159999456202,73.76940999981832,4558,182919
Palkhed,SCE,Sub-centre,"Koshimbe, DINDORI",Nashik,MAHARASHTRA,20.370210000532012,73.76946000004703,4559,182919
Chinchkhed,SCE,Sub-centre,"Koshimbe, DINDORI",Nashik,MAHARASHTRA,20.370220000071484,73.76946999919446,4560,182919
Davachwadi,SCE,Sub-centre,"Koshimbe, DINDORI",Nashik,MAHARASHTRA,20.370220000071484,73.76946999919446,4561,182919
Ambe,SCE,Sub-centre,"Ambe, PEINT",Nashik,MAHARASHTRA,20.372992000027317,73.50640200012876,4563,183553
Bandharpada,SCE,Sub-centre,"Koshimbe, DINDORI",Nashik,MAHARASHTRA,20.37523199946272,73.76727499993372,4565,182919
Khirdi,SCE,Sub-centre,"Khobale Digar, SURGANA",Nashik,MAHARASHTRA,20.376551000007893,73.42391400063683,4566,183757
Saptashrungigad,SCE,Sub-centre,"Saptashrungagad, KALWAN",Nashik,MAHARASHTRA,20.3902390003626,73.90908399930578,4574,183135
Tarwade,SCE,Sub-centre,"Ghodegaon, MALEGAON",Nashik,MAHARASHTRA,20.400000000161803,74.51999999986752,4580,183183
Shirud 2,SCE,Sub-centre,"Nimbait, MALEGAON",Nashik,MAHARASHTRA,20.400000000161803,74.55000000055206,4581,183227
Kalmane,SCE,Sub-centre,"Modhalpada, SURGANA",Nashik,MAHARASHTRA,20.400413000004242,73.52112899976123,4582,183754
Sonaj,SCE,Sub-centre,"Shirsondi, MALEGAON",Nashik,MAHARASHTRA,20.417390000661925,74.4195399993743,4591,183254
Chinchve,SCE,Sub-centre,"Mahatma Fule Nagar, DEOLA",Nashik,MAHARASHTRA,20.417460000414067,74.31850999986696,4592,182834
Chinchave,SCE,Sub-centre,"Mahatma Fule Nagar, DEOLA",Nashik,MAHARASHTRA,20.417460000414067,74.31850999986696,4593,182834
Deola 1,SCE,Sub-centre,"Bhilwad, DEOLA",Nashik,MAHARASHTRA,20.429979999676256,74.20398000059059,4596,182855
Deola 2,SCE,Sub-centre,"Bhilwad, DEOLA",Nashik,MAHARASHTRA,20.429979999676256,74.20398000059059,4597,182855
Meshi,SCE,Sub-centre,"Bhilwad, DEOLA",Nashik,MAHARASHTRA,20.429989999546148,74.20398999973801,4598,182855
Sutare,SCE,Sub-centre,"Patali, SURGANA",Nashik,MAHARASHTRA,20.43000000025722,73.49999999994962,4599,183772
Matane,SCE,Sub-centre,"Bhilwad, DEOLA",Nashik,MAHARASHTRA,20.43000000025722,74.20400000068207,4600,182855
Palsi,SCE,Sub-centre,"Palshi, NANDGAON",Nashik,MAHARASHTRA,20.433861999809807,74.78637000020345,4601,183341
Gunjalnager,SCE,Sub-centre,"Subhashnagar, DEOLA",Nashik,MAHARASHTRA,20.434389000400397,74.18564699991425,4602,182846
Moghan,SCE,Sub-centre,"Manjare, MALEGAON",Nashik,MAHARASHTRA,20.44000000031826,74.44999999946803,4607,183214
Shirud 1,SCE,Sub-centre,"Mehune, MALEGAON",Nashik,MAHARASHTRA,20.44000000031826,74.52999999979627,4608,183217
Nimgul,SCE,Sub-centre,"Nimgaon, MALEGAON",Nashik,MAHARASHTRA,20.4499999997454,74.57999999943998,4611,183228
Gagbhari,SCE,Sub-centre,"Umbarpada Digar, SURGANA",Nashik,MAHARASHTRA,20.45027099950404,73.76580399967281,4612,183785
Salbhoye,SCE,Sub-centre,"Umbarde, SURGANA",Nashik,MAHARASHTRA,20.459128999418777,73.65067800054477,4622,183742
Gartad,SCE,Sub-centre,"Thangaon, SURGANA",Nashik,MAHARASHTRA,20.46000000067448,73.45000000030593,4623,183784
Deshirvade,SCE,Sub-centre,"Matane, DEOLA",Nashik,MAHARASHTRA,20.46000000067448,74.15000000070758,4624,182836
Vhelhane,SCE,Sub-centre,"Mehune, MALEGAON",Nashik,MAHARASHTRA,20.46000000067448,74.539999999725,4625,183217
Deola,SCE,Sub-centre,"Deola, DEOLA",Nashik,MAHARASHTRA,20.46042299977374,74.18289400043668,4626,182818
Nimgaon Sinnar,SCE,Sub-centre,"Malagaon, MALEGAON",Nashik,MAHARASHTRA,20.48669999937641,74.61495000030929,4637,183213
Malgaon,SCE,Sub-centre,"Malagaon, MALEGAON",Nashik,MAHARASHTRA,20.48669999937641,74.61495000030929,4638,183213
Chandanpuri,SCE,Sub-centre,"Malagaon, MALEGAON",Nashik,MAHARASHTRA,20.486719999304356,74.61497000040077,4639,183213
Raitel,SCE,Sub-centre,"Patali, SURGANA",Nashik,MAHARASHTRA,20.49000000016213,73.53999999966457,4641,183772
Bramhanwel,SCE,Sub-centre,"Malwadi, DEOLA",Nashik,MAHARASHTRA,20.49000000016213,74.20000000035124,4642,182835
Narval,SCE,Sub-centre,"Kaulane (N), MALEGAON",Nashik,MAHARASHTRA,20.49000000016213,74.49000000008131,4643,183201
Vake,SCE,Sub-centre,"Vake, MALEGAON",Nashik,MAHARASHTRA,20.49182999934466,74.43204499998181,4647,183269
Amda Palsan,SCE,Sub-centre,"Chinchpada, SURGANA",Nashik,MAHARASHTRA,20.494571999861655,73.53879900063875,4649,183743
Otur,SCE,Sub-centre,"Navi Bej, KALWAN",Nashik,MAHARASHTRA,20.505530000253916,74.04563000029519,4657,183123
Manur,SCE,Sub-centre,"Navi Bej, KALWAN",Nashik,MAHARASHTRA,20.50553999941051,74.04564000034091,4658,183123
Kalwan3,SCE,Sub-centre,"Navi Bej, KALWAN",Nashik,MAHARASHTRA,20.505550000249237,74.04564000034091,4659,183123
Nivane,SCE,Sub-centre,"Navi Bej, KALWAN",Nashik,MAHARASHTRA,20.505550000249237,74.04565000038666,4660,183123
Vithewadi,SCE,Sub-centre,"Vithewadi, DEOLA",Nashik,MAHARASHTRA,20.50805100053917,74.16803500055974,4661,182853
Hatti,SCE,Sub-centre,"Karwande, SURGANA",Nashik,MAHARASHTRA,20.5084320000412,73.70391699991286,4662,183751
Khobala,SCE,Sub-centre,"Ganeshnagar, SURGANA",Nashik,MAHARASHTRA,20.509672999480603,73.59032999991946,4663,183758
Raver,SCE,Sub-centre,"Aghar Kh, MALEGAON",Nashik,MAHARASHTRA,20.50999999990799,74.42000000058015,4664,183150
wadjai,SCE,Sub-centre,"Mungase, MALEGAON",Nashik,MAHARASHTRA,20.50999999990799,74.48000000015257,4665,183220
Wasmar,SCE,Sub-centre,"Yesgaon Bk, MALEGAON",Nashik,MAHARASHTRA,20.50999999990799,74.57999999943998,4666,183274
Gopalkhadi,SCE,Sub-centre,"Balapur, KALWAN",Nashik,MAHARASHTRA,20.5114119999152,73.96059600011654,4668,245149
Navibej,SCE,Sub-centre,"Navi Bej, KALWAN",Nashik,MAHARASHTRA,20.51586000018595,74.07333900056115,4670,183123
Pimpalgaon,SCE,Sub-centre,"Deopurpada, DEOLA",Nashik,MAHARASHTRA,20.51999999998422,74.29999999963863,4673,182833
Nandre,SCE,Sub-centre,"Deopurpada, DEOLA",Nashik,MAHARASHTRA,20.51999999998422,74.29999999963863,4674,182833
Ozar 3,SCE,Sub-centre,"Dhekale, KALWAN",Nashik,MAHARASHTRA,20.5212799996741,73.93113000025772,4677,183091
