name,type_code,type,place,district,state,latitude,longitude,source_id,village_id
Pedhambe,PHC,Primary Health Centre,"Waghran, ALIBAG",Raigarh,MAHARASHTRA,18.734346000117633,72.94384200049407,372,186706
Karla,PHC,Primary Health Centre,"Thergaon, JALNA",Jalna,MAHARASHTRA,19.75054800056359,75.98762500008782,3686,178019
Mhaishal,PHC,Primary Health Centre,"Awa, AMBAD",Jalna,MAHARASHTRA,19.751479999891014,75.71389000019826,3687,177447
Wanola,PHC,Primary Health Centre,"Wanola, MAHOOR",Nanded,MAHARASHTRA,19.751605799954415,78.01525769937103,3688,181703
Iwleshwar,PHC,Primary Health Centre,"Iwleshwar, MAHOOR",Nanded,MAHARASHTRA,19.75536790007034,77.91960229954736,3689,181662
Narsi,PHC,Primary Health Centre,"Narsi, HINGOLI",Hingoli,MAHARASHTRA,19.75999999961943,77.0200000000186,3690,176027
Kalamana,PHC,Primary Health Centre,"Chandanwahi, RAJURA",Chandrapur,MAHARASHTRA,19.7617007993535,79.25075340025788,3691,173927
Dudhana Kalegaon,PHC,Primary Health Centre,"Pimpri Dukri, JALNA",Jalna,MAHARASHTRA,19.766703999725504,76.13319400048948,3692,177934
Jikthan,PHC,Primary Health Centre,"Laygaon, AURANGABAD",Aurangabad,MAHARASHTRA,19.76673610995279,75.45317500057708,3693,170287
Regadi,PHC,Primary Health Centre,"Regadi, CHAMORSHI",Gadchiroli,MAHARASHTRA,19.767914999632115,80.11762600012635,3694,174871
Pirpimpalgaon,PHC,Primary Health Centre,"Ner, JALNA",Jalna,MAHARASHTRA,19.77122700006913,76.19567899975091,3695,177978
Sawargaon,PHC,Primary Health Centre,"Sawargaon Bangla, PUSAD",Yavatmal,MAHARASHTRA,19.773165000398905,77.50030499978983,3697,194474
Metikheda,PHC,Primary Health Centre,"Sawargaon Bangla, PUSAD",Yavatmal,MAHARASHTRA,19.773165000398905,77.50030499978983,3698,194474
Nanza,PHC,Primary Health Centre,"Sawargaon Bangla, PUSAD",Yavatmal,MAHARASHTRA,19.773165000398905,77.50030499978983,3699,194474
Naranda,PHC,Primary Health Centre,"Naranda, KORPANA",Chandrapur,MAHARASHTRA,19.781527700032882,79.05814980005081,3700,173757
Pimpriraja,PHC,Primary Health Centre,"Malkapur, AURANGABAD",Aurangabad,MAHARASHTRA,19.790751999743136,75.53287799990606,3701,170328
Kothari,PHC,Primary Health Centre,"Kothari, BALLARPUR",Chandrapur,MAHARASHTRA,19.791027000385373,79.49569739978296,3702,173367
Dhangar Pimpri,PHC,Primary Health Centre,"Malkapur, AURANGABAD",Aurangabad,MAHARASHTRA,19.793195000179093,75.53924599975001,3708,170328
Dahiphal Khandare,PHC,Primary Health Centre,"Deogaon Khawate, MANTHA",Jalna,MAHARASHTRA,19.79577899995676,76.3776400000722,3709,178042
WazarBk,PHC,Primary Health Centre,"Wazar Bk, JINTUR",Parbhani,MAHARASHTRA,19.800080799872305,76.55460310024107,3710,184769
Bori patan,PHC,Primary Health Centre,"Birsapeth, ZARI-JAMANI",Yavatmal,MAHARASHTRA,19.8071159998779,78.70510300007054,3712,194874
Mukutban,PHC,Primary Health Centre,"Pimparadwadi, ZARI-JAMANI",Yavatmal,MAHARASHTRA,19.809187000558573,78.85383500002864,3713,194884
Kasansur,PHC,Primary Health Centre,"Kamke Alias Ghotsur, ETAPALLI",Gadchiroli,MAHARASHTRA,19.813949000041415,80.37151299959605,3720,174994
Ghot,PHC,Primary Health Centre,"Ghot, CHAMORSHI",Gadchiroli,MAHARASHTRA,19.81661399961459,79.99214199997097,3721,174834
Manegaon,PHC,Primary Health Centre,"Ganeshpur, JALNA",Jalna,MAHARASHTRA,19.820328000350127,76.12564099971658,3722,177970
Wakulni,PHC,Primary Health Centre,"Golatgaon, AURANGABAD",Aurangabad,MAHARASHTRA,19.82626300010531,75.6296680006797,3724,170261
Golatgaon,PHC,Primary Health Centre,"Golatgaon, AURANGABAD",Aurangabad,MAHARASHTRA,19.833832000151304,75.61706500016288,3725,170261
Nawegaon More,PHC,Primary Health Centre,"Nawegaon More, POMBHURNA",Chandrapur,MAHARASHTRA,19.845335099253,79.72035649965652,3729,173911
Raigaon,PHC,Primary Health Centre,"Raigaon, LONAR",Buldhana,MAHARASHTRA,19.848343999963642,76.57788300011784,3730,172888
Virur,PHC,Primary Health Centre,"Virur(Gadegaon), KORPANA",Chandrapur,MAHARASHTRA,19.85950400049152,79.1262760001076,3733,173777
Sindkhed,PHC,Primary Health Centre,"Shindkhed, MAHOOR",Nanded,MAHARASHTRA,19.86610350019634,78.12793589984264,3734,181695
Pombhurna,PHC,Primary Health Centre,"Pombhurna, POMBHURNA",Chandrapur,MAHARASHTRA,19.86674380001485,79.63336740070365,3735,173913
Shelgaon,PHC,Primary Health Centre,"Saigaon, BADNAPUR",Jalna,MAHARASHTRA,19.871189999691723,75.76918599963318,3736,177619
Zari Jamni,PHC,Primary Health Centre,"Jamani, ZARI-JAMANI",Yavatmal,MAHARASHTRA,19.8715935004142,78.76330379989304,3737,194870
Somthana,PHC,Primary Health Centre,"Kubhephal, AURANGABAD",Aurangabad,MAHARASHTRA,19.875589000430583,75.50371199962288,3738,170284
Ashta,PHC,Primary Health Centre,"Ashta, MAHOOR",Nanded,MAHARASHTRA,19.880279299854077,77.99099490063962,3739,181645
Takalsing,PHC,Primary Health Centre,"Takalsing, ASHTI",Bid,MAHARASHTRA,18.73978820055764,75.11330719997547,376,171202
Visapur,PHC,Primary Health Centre,"Visapur, BALLARPUR",Chandrapur,MAHARASHTRA,19.885377600098888,79.32824809987,3741,173372
Warudkazi,PHC,Primary Health Centre,"Warud, AURANGABAD",Aurangabad,MAHARASHTRA,19.89586800024575,75.4532269995573,3744,170337
Mangkinihi,PHC,Primary Health Centre,"Kayar, WANI",Yavatmal,MAHARASHTRA,19.910737999865006,78.90312199964481,3745,194685
Kayar,PHC,Primary Health Centre,"Kayar, WANI",Yavatmal,MAHARASHTRA,19.910737999865006,78.90312199964481,3746,194685
Kolgaon,PHC,Primary Health Centre,"Kayar, WANI",Yavatmal,MAHARASHTRA,19.910737999865006,78.90312199964481,3747,194685
Rajur,PHC,Primary Health Centre,"Kayar, WANI",Yavatmal,MAHARASHTRA,19.910737999865006,78.90312199964481,3748,194685
AmgaonM,PHC,Primary Health Centre,"Amgaon Mahal, CHAMORSHI",Gadchiroli,MAHARASHTRA,19.917960000271055,79.96150000030235,3750,174815
Phalegaon,PHC,Primary Health Centre,"Phalegaon, HINGOLI",Hingoli,MAHARASHTRA,19.92000000001876,77.16999999984799,3751,176036
Adgaon Raja,PHC,Primary Health Centre,"Adgaon Raja, SINDKHED RAJA",Buldhana,MAHARASHTRA,19.92476999976982,76.20735299943182,3754,173280
Daulatabad,PHC,Primary Health Centre,"Abdimandi, AURANGABAD",Aurangabad,MAHARASHTRA,19.940468000310407,75.22671200006967,3756,170225
Ghugus,PHC,Primary Health Centre,"Ghugus (CT), CHANDRAPUR",Chandrapur,MAHARASHTRA,19.941447000575263,79.11533670015821,3757,173518
Lonbehal,PHC,Primary Health Centre,"Lonbehal, ARNI",Yavatmal,MAHARASHTRA,19.94236900039469,77.93151899976351,3758,193745
Kali,PHC,Primary Health Centre,"Kali (dau), MAHAGAON",Yavatmal,MAHARASHTRA,19.943014999914883,77.73101799997501,3759,194220
Fulsawangi,PHC,Primary Health Centre,"Kali (dau), MAHAGAON",Yavatmal,MAHARASHTRA,19.943014999914883,77.73101799997501,3760,194220
Mahagaon,PHC,Primary Health Centre,"Kali (dau), MAHAGAON",Yavatmal,MAHARASHTRA,19.943014999914883,77.73101799997501,3761,194220
Dahegaon,PHC,Primary Health Centre,"Dahegaon, WANI",Yavatmal,MAHARASHTRA,19.954495000148132,78.81915100019636,3762,194674
Shirpur,PHC,Primary Health Centre,"Shirpur, WANI",Yavatmal,MAHARASHTRA,19.962378000047128,79.00302899994406,3764,194739
Ladsawangi,PHC,Primary Health Centre,"Ladsawangi, AURANGABAD",Aurangabad,MAHARASHTRA,19.96905299967052,75.62646000001914,3766,170286
Shibla,PHC,Primary Health Centre,"Rajani, ZARI-JAMANI",Yavatmal,MAHARASHTRA,19.97351010018288,78.68167880021642,3767,194895
Potegaon,PHC,Primary Health Centre,"Dewada, GADCHIROLI",Gadchiroli,MAHARASHTRA,19.97891500002047,80.15925399956272,3768,175013
Tondgaon,PHC,Primary Health Centre,"Deothana Bk., WASHIM",Washim,MAHARASHTRA,19.97980200038432,77.14599600036006,3769,193635
Kunghada,PHC,Primary Health Centre,"Kunghada Raiyyatwari, CHAMORSHI",Gadchiroli,MAHARASHTRA,19.981414999806535,79.99171300052389,3770,174846
Kingaon Raja,PHC,Primary Health Centre,"Kingaon Raja, SINDKHED RAJA",Buldhana,MAHARASHTRA,19.987581000246283,76.24646400029047,3771,173311
Londholi,PHC,Primary Health Centre,"Londholi, SAWALI",Chandrapur,MAHARASHTRA,19.990073399856573,79.89275240052923,3773,174010
Parwa,PHC,Primary Health Centre,"Sonkhas, GHATANJI",Yavatmal,MAHARASHTRA,19.991416999775485,78.3404159995219,3774,194025
Bhambora,PHC,Primary Health Centre,"Sonkhas, GHATANJI",Yavatmal,MAHARASHTRA,19.991416999775485,78.3404159995219,3775,194025
Shivni,PHC,Primary Health Centre,"Sonkhas, GHATANJI",Yavatmal,MAHARASHTRA,19.991416999775485,78.3404159995219,3776,194025
Rampur,PHC,Primary Health Centre,"Sonkhas, GHATANJI",Yavatmal,MAHARASHTRA,19.991416999775485,78.3404159995219,3777,194025
Neri,PHC,Primary Health Centre,"Lakhamapur, CHANDRAPUR",Chandrapur,MAHARASHTRA,19.994158299424612,79.28034990017464,3778,173507
MarkhandaK,PHC,Primary Health Centre,"Markandadeo, CHAMORSHI",Gadchiroli,MAHARASHTRA,19.994341000837863,79.86620699972889,3779,174855
Chiroli,PHC,Primary Health Centre,"Chiroli, MUL",Chandrapur,MAHARASHTRA,19.99549809951929,79.62213679956548,3780,173794
Durgapur,PHC,Primary Health Centre,"Durgapur (CT), CHANDRAPUR",Chandrapur,MAHARASHTRA,20.00000000010393,79.29999999994075,3781,173517
Chichpalli,PHC,Primary Health Centre,"Chichpali, CHANDRAPUR",Chandrapur,MAHARASHTRA,20.001708900414407,79.4788256005444,3782,173512
Hirdav,PHC,Primary Health Centre,"Hirdav, LONAR",Buldhana,MAHARASHTRA,20.006742000458935,76.59017800066309,3783,172868
Kamlapur,PHC,Primary Health Centre,"Durgapur (CT), CHANDRAPUR",Chandrapur,MAHARASHTRA,20.01842999963621,79.47546999949616,3785,173517
Jimalgatta,PHC,Primary Health Centre,"Durgapur (CT), CHANDRAPUR",Chandrapur,MAHARASHTRA,20.018439999838048,79.47548000044021,3786,173517
Mahagaon bu.,PHC,Primary Health Centre,"Durgapur (CT), CHANDRAPUR",Chandrapur,MAHARASHTRA,20.018450000039277,79.47548999958762,3787,173517
Jawalkhed,PHC,Primary Health Centre,"Jawalkhed, DEOLGAON RAJA",Buldhana,MAHARASHTRA,20.02047099996881,76.09140100029833,3788,172679
Verul,PHC,Primary Health Centre,"Verul, KHULDABAD",Aurangabad,MAHARASHTRA,20.024322220547592,75.16769444031279,3789,170615
Chincholi,PHC,Primary Health Centre,"Neri, CHANDRAPUR",Chandrapur,MAHARASHTRA,20.032447399525815,79.29373569981658,3792,173543
Mop,PHC,Primary Health Centre,"Wakad, RISOD",Washim,MAHARASHTRA,20.033637000705603,76.68328300075015,3793,193617
Warala,PHC,Primary Health Centre,"Ansing, WASHIM",Washim,MAHARASHTRA,20.03375800000855,77.31654199966987,3794,193624
Jibgaon,PHC,Primary Health Centre,"Pethgaon, SAWALI",Chandrapur,MAHARASHTRA,20.035852700062588,79.86048310002849,3795,173999
Dabhadi,PHC,Primary Health Centre,"Dangargaon Dabhadi, BADNAPUR",Jalna,MAHARASHTRA,20.03690199967285,75.74867199993982,3796,177576
Ganori,PHC,Primary Health Centre,"Ganori, PHULAMBRI",Aurangabad,MAHARASHTRA,20.04257499982465,75.35269722062773,3797,170742
Gadana,PHC,Primary Health Centre,"Borwadi, KHULDABAD",Aurangabad,MAHARASHTRA,20.04311388969157,75.26052499969067,3798,170589
Kawtha Khu.,PHC,Primary Health Centre,"Belkheda, RISOD",Washim,MAHARASHTRA,20.044321000401677,76.95648200016419,3800,193546
Pendhri,PHC,Primary Health Centre,"Reche, DHANORA",Gadchiroli,MAHARASHTRA,20.045450000097922,80.45185100003309,3801,174958
Rajur,PHC,Primary Health Centre,"Chanegaon, BADNAPUR",Jalna,MAHARASHTRA,20.04948100026855,75.83587600016318,3802,177564
Wegaon,PHC,Primary Health Centre,"Wegaon, MAREGAON",Yavatmal,MAHARASHTRA,20.05093241988447,78.82484448024633,3803,194318
Ghodpeth,PHC,Primary Health Centre,"Ghodpeth, BHADRAVATI",Chandrapur,MAHARASHTRA,20.063627700016767,79.17176949961889,3804,173393
Malkapur Pangara,PHC,Primary Health Centre,"Malkapur Pangra, SINDKHED RAJA",Buldhana,MAHARASHTRA,20.070973000094938,76.33406000015097,3805,173315
Jategaon,PHC,Primary Health Centre,"Kingaon, PHULAMBRI",Aurangabad,MAHARASHTRA,20.075183329724297,75.3515138896669,3807,170751
Hasanabad,PHC,Primary Health Centre,"Chandai tepli, BHOKARDAN",Jalna,MAHARASHTRA,20.078021000338623,75.81098600039535,3809,177649
Sultanpur,PHC,Primary Health Centre,"Sultanpur, LONAR",Buldhana,MAHARASHTRA,20.08713000067033,76.52003300049864,3810,172896
